Tahvo,Таво,,iwd2_rus
Taibela,Тайбела,,BG2EE-russian
Taield,Тайелд,,sod_rus
Taig,Тайг,,sod_rus
Tailas,Тайлас,,BG1RUS-EET
Takiyah,Такийя,,BG1RUS-EET
Takkok,Таккок,,BG1RUS-EET
Takos,Такос,,sod_rus
Talana,Талана,,BG1RUS-EET
Talassans,талосианцы,,BG2EE-russian
Talhund,Талхунд,,sod_rus
Talira,Талира,,BG2EE-russian
Tallow,Таллоу,,iwd2_rus
Talltale,Выдумщик,,iwd2_rus
Talltrees,Высоколесье,,BG2EE-russian
Tallus,Таллус,,BG2EE-russian
Talona,Талона,,sod_rus
Talonite,талонит,,iwd2_rus
Talos,Талос,,BG1RUS-EET
Taloun,Талоун,,BG1RUS-EET
Talthalra,Талталра,,BG2EE-russian
Tamah,Тамах,,BG1RUS-EET
Tamewater,Укротитель Вод,,iwd2_rus
Tamile,Тамиль,,BG2EE-russian
Tamjan,Тэмьян,,iwd2_rus
Tamoko,Тамоко,,BG1RUS-EET
Tamorlin,Таморлин,,BG2EE-russian
Tanagyr,Танагир,,BG1RUS-EET
Tanar'ri,танар'ри,,BG1RUS-EET
Tandolan,Тандолан,,BG2EE-russian
Tangleberry,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#alint.tra@21,NP:BG1NPC
Tanislove,Танислов,,BG2EE-russian
Tannath,Таннат,,BG2EE-russian
Tannin,Танин,,BG2EE-russian
Tanorm,Танорм,,sod_rus
Tanova,Танова,,BG1RUS-EET
Tansheron,Таншерон,,BG2EE-russian
Tantras,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@775; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@777,NP:BG1NPC
Taquee,Такви,,BG2EE-russian
Taragarth,Тарагарт,,BG2EE-russian
Taralash,Таралаш,,BG2EE-russian
Taralom,Таралом,,BG2EE-russian
Taralon,Таралон,,BG1RUS-EET
Tarchion,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dynah.tra@148; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#minsc.tra@165; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#minsc.tra@167; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#minsc.tra@168; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#minsc.tra@170; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#minsc.tra@172; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#minsc.tra@174; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#minsc.tra@175; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#minsc.tra@176; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#minsc.tra@178; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#minsc.tra@180,NP:BG1NPC
Targos,Таргос,,iwd2_rus
Tariqqa,Тарикка,,BG2EE-russian
Taris,Тарис,,BG1RUS-EET
Tarloc,Тарлок,,BG1RUS-EET
Tarnelm,Тарнельм,,iwd2_rus
Tarnesh,Тарнеш,,BG1RUS-EET
Tarnor,Тарнор,,BG1RUS-EET
Tarran,Тарран,,iwd2_rus
Tars,Тар,,BG1RUS-EET
Tarsakh,Тарсак,,BG1RUS-EET
Tartle,Тартл,,BG2EE-russian
Tartusse,Тартусс,,BG1RUS-EET
Taryl,Тэрил,,sod_rus
Tasloi,таслой,,BG1RUS-EET
Taso,Тасо,,BG2EE-russian
Tassa,Тасса,,BG2EE-russian
Tathlyn,Татлин,,BG2EE-russian
Tatu,Тату,,BG2EE-russian
Taugosz,Таургоз,,iwd2_rus
Taugoz,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#gaint.tra@1012,NP:BG1NPC
Taulmaril,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@577; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@578; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@582; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@588; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@598; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@601; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@602; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@603,NP:BG1NPC
Taurgosz,Таургоз,,BG1RUS-EET
Taxek,Таксек,,BG1RUS-EET
Tazit,Тазит,,BG2EE-russian
Tazok,Тазок,,BG1RUS-EET
Tazok'd,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kagain.tra@144,NP:BG1NPC
Tchazar,Чазар,,BG1RUS-EET
Teehee,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#eldoth.tra@94; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#skie.tra@116; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#skie.tra@372; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#skint.tra@78,NP:BG1NPC
Teel,Тил,,BG1RUS-EET
Teera,Тира,,sod_rus
Tejarn,тежарнский,,BG2EE-russian
Tel'Quess,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@1512; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#xanlt.tra@283; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#xanlt.tra@559; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#xanlt.tra@581,NP:BG1NPC
Tel'Quessir,Тель'Квессир,,iwd2_rus
Tel'gothrim,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@600; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@603,NP:BG1NPC
Telana,Телана,,BG2EE-russian
Telanis,Теланис,,iwd2_rus
Telantiwar,Телантивар,,BG2EE-russian
Telbar,Тельбар,,BG1RUS-EET
Telekinesis,телекинез,,sod_rus
Teleria,Телерия,,sod_rus
Telfamar,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@599,NP:BG1NPC
Telflamm,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@1325,NP:BG1NPC
Telka,Телька,,BG1RUS-EET
Tellan,Теллан,,BG1RUS-EET
Telliax,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@2504; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@35; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@41; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@50; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@67; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@73; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@74; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@78; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@83; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@84; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@119; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@128; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@154; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@219; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@220; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@221; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@222; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@238; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@239; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@241; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@244; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@245; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@253; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@283; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiaxquest.tra@285,NP:BG1NPC
Telman,Тельман,,BG1RUS-EET
Telmen,Тельман,,iwd2_rus
Telwyn,Тельвин,,BG2EE-russian
Tempestuous,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@1025,NP:BG1NPC
Tempos,Темпос,,iwd2_rus
Tempus,Темпус,,BG1RUS-EET
TenBUMMER,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#shint.tra@45,NP:BG1NPC
Tenhammer,Размолотивший,,BG1RUS-EET
Tenhevich,Тенхович,,BG1RUS-EET
Tennek,Теннек,,BG2EE-russian
Tenser,Тенсер,,BG1RUS-EET
Tenya,Тения,,BG1RUS-EET
Teodgren,Теодгрен,,BG2EE-russian
Teos,Теос,,BG2EE-russian
Tequog,Текуог,,iwd2_rus
Terce,Терц,,BG2EE-russian
Terikan,Терикан,,iwd2_rus
Terl,Тэрл,,BG2EE-russian
Termalaine,Термалейн,,iwd2_rus
Terminsel,Терминсэл,,BG2EE-russian
Terpfen,Терфен,,BG2EE-russian
Terrece,Террис,,BG2EE-russian
Tersis,Терсис,,BG2EE-russian
Tersus,Терсус,,BG1RUS-EET
Tessilan,Тессилан,,BG1RUS-EET
Testiness,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@378,NP:BG1NPC
Testocles,Тестокл,,iwd2_rus
Teth,Тет,,sod_rus
Tethir,Тетир,,BG2EE-russian
Tethoril,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#ajantislts_pr.tra@492; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#ajantislts_pr.tra@499,NP:BG1NPC
Tethtoril,Тетторил,,BG1RUS-EET
Tethyr,Тетир,,BG1RUS-EET
Tethyrian,тетирский,,BG2EE-russian
Tethyrians,Тетирцы,,BG2EE-russian
Tetsubo,Тецубо,,iwd2_rus
Teven,Тевен,,BG1RUS-EET
Teyngan,Тейнган,,BG1RUS-EET
Thagro,Тагро,,iwd2_rus
Thaird,Фаирд,,sod_rus
Thalantyr,Талантир,,BG1RUS-EET
Thaldorn,Талдорн,,BG1RUS-EET
Thallis,Таллис,,BG2EE-russian
Thankee,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kagain.tra@36,NP:BG1NPC
Thann,Танн,,BG1RUS-EET
Tharantis,Тарантис,,sod_rus
Tharchion,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dynah.tra@144; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dynah.tra@146; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@3521; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@3524,NP:BG1NPC
Tharchionesses,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@1318,NP:BG1NPC
Thardek,Тардек,,BG1RUS-EET
Thargren,Таргрен,,IWDEE-russian
Thassk,Тасск,,BG2EE-russian
Thasz,Тхаз,,sod_rus
Thaxll'ssillyia,Тхакслл'ссиллия,,BG2EE-russian
Thay,Тэй,,BG1RUS-EET
Thayan,тэйский,,BG1RUS-EET
Thayans,тэйцы,,sod_rus
Thayvian,тэйский,,BG2EE-russian
Thelandira,Теландира,,iwd2_rus
Thelokassyil,Телокассийль,,BG2EE-russian
Thelynn,Телинс,,BG2EE-russian
Thenry,Тенри,,BG2EE-russian
Theodon,Теодон,,BG1RUS-EET
Theodosia,Феодосия,,sod_rus
Theorum,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#skie.tra@167; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#skie.tra@168,NP:BG1NPC
Therella,Терелла,,BG1RUS-EET
Therik,Терик,,iwd2_rus
Therli,Тхерли,,sod_rus
Therndle,Терндл,,BG2EE-russian
Therren,Террен,,sod_rus
Therton,Тертон,,sod_rus
Theshal,Тешал,,BG2EE-russian
Thesk,Теск,,BG2EE-russian
Theskan,теский,,BG2EE-russian
Thespia,Теспия,,BG1RUS-EET
Thet,Тэт,,BG2EE-russian
Theyeredahl,Зайридал,,BG2EE-russian
Thinkest,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@1282; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@1651,NP:BG1NPC
Thirrim,Тиррим,,sod_rus
Thorasskus,Торасскус,,iwd2_rus
Thorm,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyronpc.tra@3,NP:BG1NPC
Thou'rt,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@1112; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@1321,NP:BG1NPC
Thrand,Транд,,BG2EE-russian
Thraxis,Траксис,,BG2EE-russian
Thresher,Молотильщик,,BG1RUS-EET
Thrix,Трикс,,sod_rus
Throne've,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#yeslick.tra@4; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#yeslick.tra@6,NP:BG1NPC
Thronies,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#xzint.tra@15,NP:BG1NPC
Throstle,Певчий дрозд,,BG2EE-russian
Thrul,Трул,,BG2EE-russian
Thrym,трим,,iwd2_rus
Thuibuld,Туйбулд,,BG1RUS-EET
Thulc,Талк,,iwd2_rus
Thuldul,Сульдуль,,BG2EE-russian
Thunderaxe,Молниеносный Топор,,BG1RUS-EET
Thunderburp,Тандербурп,,BG2EE-russian
Thunderhammer,Грохочущий Молот,,BG1RUS-EET
Thundertree,Древогром,,BG2EE-russian
Thurlow,Турлоу,,iwd2_rus
Thurm,Турм,,BG1RUS-EET
Thusly,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#addial_tmp.tra@196; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyronpc.tra@179,NP:BG1NPC
Thvara,Твара,,iwd2_rus
Thy-Dunag,Тай-дунаг,,iwd2_rus
Tiamat,Тиамат,,BG2EE-russian
Tianna,Тианна,,sod_rus
Tiax,Тиакс,,BG1RUS-EET
Tibbit,Тиббит,,BG2EE-russian
Tiberian,Тиберианский,,BG2EE-russian
Tida,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#sharteel.tra@213,NP:BG1NPC
Tiefling,тифлинг,,BG1RUS-EET
Tiernon,Тиернон,,iwd2_rus
Tightwad,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#imoen.tra@526,NP:BG1NPC
Tiiro,Тииро,,BG2EE-russian
Tildeberry,Тилдберри,,BG2EE-russian
Tilzen,Тильзен,,iwd2_rus
Timestop,Остановка времени,,BG2EE-russian
Timmoth,Тиммот,,BG2EE-russian
Tinbasher,Тинбашер,,sod_rus
Tindul,Тиндул,,BG2EE-russian
Tinuvil,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@139,NP:BG1NPC
Tipian,Типиан,,BG1RUS-EET
Tira,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@1609,NP:BG1NPC
Tirdir,Тирдир,,BG2EE-russian
Tiris,Тирис,,BG2EE-russian
Tirthold,Тиртхолд,,BG2EE-russian
Tirulag,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@1311,NP:BG1NPC
Tix,Тикс,,BG2EE-russian
Tizzak,Тиззак,,BG2EE-russian
Tlyysixxous,Тльисиксоас,,BG2EE-russian
Toady,Лизоблюд,,BG2EE-russian
Tobyn,Тобин,,BG1RUS-EET
Tofive,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#edwin.tra@69,NP:BG1NPC
Tofufruit,фрукты тофу,,BG1RUS-EET
Togan,Тоган,,BG2EE-russian
Toglah,Тоглах,,BG1RUS-EET
Tolan,Толан,,BG1RUS-EET
Tolben,Толбен,,iwd2_rus
Tolgerias,Толгериас,,BG2EE-russian
Tollar,Толлар,,BG1RUS-EET
Tolmas,Толмас,,BG2EE-russian
Tombelthen,Томбелтен,,BG2EE-russian
Tombsweeper,Чистильщик склепов,,iwd2_rus
Tommen,Томмен,,sod_rus
Tongueblister,Тоунгблистер,,sod_rus
Tonquin,Тонквин,,BG1RUS-EET
Tookar,Тукар,,BG2EE-russian
Toop,Туп,,BG2EE-russian
Toor,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#xzqu.tra@139,NP:BG1NPC
TorGal,ТорГал,,BG2EE-russian
Torak,Торак,,iwd2_rus
Toral,Торал,,iwd2_rus
Torbold,Торбольд,,BG2EE-russian
Torcadahl,Торкадал,,BG2EE-russian
Torg,Торг,,BG2EE-russian
Torgrim,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@3064,NP:BG1NPC
Toril,Торил,,BG1RUS-EET
Torlath,Торлат,,BG2EE-russian
Torlo,Торло,,BG1RUS-EET
Torm,Торм,,sod_rus
Tornyn,Торнин,,BG2EE-russian
Torsend,Торсенд,,iwd2_rus
Torsin,Торсин,,sod_rus
Tottle,Тоттли,,BG2EE-russian
Townling,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#faldorn.tra@291,NP:BG1NPC
Tracea,Трацея,,BG1RUS-EET
Trademeet,Трейдмит,,BG2EE-russian
Traggor,Траггор,,BG2EE-russian
Trailstone,Трейлстоун,,BG2EE-russian
Tralithan,Тралитан,,BG1RUS-EET
Tranion,Транион,,BG1RUS-EET
Transmuter,преобразователь,,BG1RUS-EET
Tranzig,Транциг,,BG1RUS-EET
Travelin,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dynaquest.tra@199,NP:BG1NPC
Travenhurst,Травенхерст,,BG1RUS-EET
Travin,Трэвин,,BG2EE-russian
Travor,Тревор,,BG2EE-russian
Trea,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@536,NP:BG1NPC
Treacle,Трикл,,BG1RUS-EET
Treadlightly,Легкоступы,,iwd2_rus
Treadsoft,Треадсофт,,BG2EE-russian
Treant,трент,,sod_rus
Treddin,Треддин,,BG2EE-russian
Tremain,Тремайн,,BG1RUS-EET
Tressym,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@319; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@334,NP:BG1NPC
Treya,Трея,,BG2EE-russian
Trez,Трез'нтвернет,,BG2EE-russian
Triadore,Триадор,,BG1RUS-EET
Trissa,Трисса,,BG2EE-russian
Tristian,Тристиан,,sod_rus
Trixy,Трикси,,BG2EE-russian
Trollbark Forest,Троллбаркский лес,,sod_rus
Trollkiller,Убийца Троллей,,BG1RUS-EET
Trollslayer,Истребитель Троллей,,iwd2_rus
Trollwall,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#ajantislts_pr.tra@322; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@3959,NP:BG1NPC
Truesilver,Истинное Серебро,,IWDEE-russian
Trugnuk,Тругнук,,iwd2_rus
Tsoct,Тсокт,,BG1RUS-EET
Tsol,Тсол,,iwd2_rus
Tsolak,Цолак,,sod_rus
Tsuraya,Цурайя,,BG2EE-russian
Tuigan,Туиган,,BG2EE-russian
Tunigian,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#davi.tra@8,NP:BG1NPC
Tunnelfist,Туннельщик,,iwd2_rus
Tuqak,Тукак,,iwd2_rus
Turalynn,Таралинн,,sod_rus
Turan,Туран,,sod_rus
Turbesh,Тарбеш,,iwd2_rus
Turg,Тург,,BG2EE-russian
Turian,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#ict3.tra@871; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#shint.tra@76,NP:BG1NPC
Turlang,Турланг,,BG1RUS-EET
Turmish,Турмиш,,BG1RUS-EET
Turnipsome,Турнепсин,,BG2EE-russian
Turodahel,Туродаэль,,iwd2_rus
Tuth,Тут,,BG1RUS-EET
TutuFix,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/setup.tra@1090,NP:BG1NPC
Tutup,Тутуп,,iwd2_rus
Twaddle,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#xan.tra@406; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#yeint.tra@95,NP:BG1NPC
Twists'n'scream,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#impspl.tra@8,NP:BG1NPC
Twoedged,Туэджд,,sod_rus
Twofolders,Двуединые,,BG2EE-russian
Tybald,Тибальд,,iwd2_rus
Tyche,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#shrom.tra@990; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#shrom.tra@992,NP:BG1NPC
Tyla,Тила,,BG1RUS-EET
Tyle,Тайл,,sod_rus
Tyllie,Тилли,,BG2EE-russian
Tymora,Тимора,,BG1RUS-EET
Tyrannar,Тираннар,,iwd2_rus
Tyranturos,Тирантурос,,iwd2_rus
Tyras,Тирас,,BG2EE-russian
Tyrian,Тириан,,BG2EE-russian
Tyrianna,Тирианна,,BG2EE-russian
Tzu-Zan,Тзу-Зан,,BG1RUS-EET
Ubchug,Убчуг,,iwd2_rus
Ubtao,Убтао,,BG2EE-russian
Uda,Уда,,BG2EE-russian
Uder,Удер,,BG2EE-russian
Udos,Удос,,BG2EE-russian
Uktar,Уктар,,BG1RUS-EET
Ukti,Укти,,iwd2_rus
Ulatos,Улатос,,BG2EE-russian
Ulbrec,Ульбрек,,iwd2_rus
Ulbright,Улбрайт,,BG1RUS-EET
Ulcaster,Улкастер,,BG1RUS-EET
Uldon,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#miint.tra@153,NP:BG1NPC
Ulek,Улек,,iwd2_rus
Ulene,Улин,,BG2EE-russian
Ulgarth,Улгарт,,BG1RUS-EET
Ulgoth's Beard,Борода Улгота,,BG1RUS-EET
Ulguth,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#ajantislts_pr.tra@388; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@3945,NP:BG1NPC
Uligar,Улигар,,iwd2_rus
Ulitharid,Улитарид,,BG2EE-russian
Ulma,Ульма,,BG2EE-russian
Ulori,Улори,,sod_rus
Ulp,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#xzqu.tra@19,NP:BG1NPC
Ulraunt,Улраунт,,BG1RUS-EET
Ultrablast,Сверх-взрыв,,iwd2_rus
Ultrinnan,Ултриннан,,BG2EE-russian
Ulu,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#viconia.tra@47,NP:BG1NPC
Ulvana,Ульвана,,sod_rus
Ulvar,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/bg1npc_tmp.tra@437,NP:BG1NPC
Ulvaryl,Ульварил,,BG2EE-russian
Umber Hulk,Бурый увалень,,BG1RUS-EET
Umberlee,Амберли,,BG1RUS-EET
Umolex,Умолекс,,BG2EE-russian
Unapproachable,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@3528,NP:BG1NPC
Undercellar,Подполье,,BG1RUS-EET
Undercity,Подземный Город,,BG1RUS-EET
Underdark,Андердарк,,BG1RUS-EET
Undergood,Андергуд,,BG2EE-russian
Undermountain,Подгорье,,BG1RUS-EET
Understone,Андерстоун,,BG2EE-russian
Unkillable,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/setup.tra@1092,NP:BG1NPC
Unlife,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#xan.tra@393,NP:BG1NPC
Unshaven,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#faldorn.tra@15; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#faldorn.tra@16,NP:BG1NPC
Unshey,Уншей,,BG1RUS-EET
Unsleeping Eye,Недремлющее Око,,BG1RUS-EET
Unspeakably,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#skie.tra@212,NP:BG1NPC
Unstrung,Расстроенная,,iwd2_rus
Untainted,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#faldorn.tra@14,NP:BG1NPC
Untbril,Унтбрил,,sod_rus
Untherian,Антериан,,BG2EE-russian
Uppity,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#tiax.tra@208,NP:BG1NPC
Urbane,Урбейн,,iwd2_rus
Urbek,Урбек,,iwd2_rus
Urdlen,Урдлен,,BG2EE-russian
Urdlenglas,Урдленглас,,BG2EE-russian
Urlaunt,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@581; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@583,NP:BG1NPC
Urling,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@1304,NP:BG1NPC
Urm,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#eldoth.tra@351,NP:BG1NPC
Urnist,Дристан,,BG2EE-russian
Urnst,Урнст,,BG1RUS-EET
Urold,Уролд,,sod_rus
Usstan,усстан,язык дроу,BG2EE-russian
Usstar,усстар,язык дроу,iwd2_rus
Usstha,Усстха,,iwd2_rus
Ustlat,Устлат,язык дроу,BG2EE-russian
Usuno,Усуно,,BG2EE-russian
Uthgar,Утгар,,iwd2_rus
Uthgardt,Утгардт,,BG1RUS-EET
Utinu,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#ict3.tra@787; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kiint.tra@81,NP:BG1NPC
Utor,Утор,,BG1RUS-EET
Uuma,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@161,NP:BG1NPC
Uxley,Уксли,,sod_rus
